treat,buttonpresses,bpressestest,age,gender,education,conscientious1,conscientious2_r,conscientious3,conscientious4,agreeable1,agreeable2_r,neurotic1,neurotic2_r,open1_r,open2,extraversion1_r,extraversion2,altruism1,altruism2,risk1,posreciprocity1,posreciprocity2,socialcomp1,socialcomp2_r,socialcomp3,competition1,competition2,competition3,competition4,risks5,risks6,risks8,risks9,risks12,risks13,risks15,risks16,risks20,risks21,risks23,risks24,risks27,risks28,risks30,risks31,loss1,loss_change,treat_1,treat_2,treat_3,treat_4,treat_5,treat_6,treat_7
1,405,41,25,1,4,5,5,5,4,5,4,5,4,5,4,5,5,500,9,10,4,10,4,4,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0
3,1198,30,41,1,4,5,5,3,3,4,4,5,4,4,3,4,4,800,9,9,2,10,4,4,5,5,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,347,38,41,0,4,4,3,1,5,3,3,2,3,3,2,4,2,789,7,4,3,8,4,3,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1
6,184,32,35,0,4,5,2,5,5,4,5,5,4,5,5,5,5,700,8,10,4,10,5,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
4,2092,49,50,0,4,5,1,5,5,3,3,4,1,1,5,5,2,50,5,7,0,10,5,5,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0
2,2066,33,30,1,4,4,3,4,3,3,4,4,1,5,4,4,3,600,7,8,3,8,4,5,4,3,4,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
3,2594,42,53,0,4,5,2,5,5,5,4,4,3,3,4,2,4,100,8,6,1,8,4,3,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
6,28,27,35,0,5,4,5,5,5,4,5,4,5,4,5,5,5,800,10,10,5,10,5,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0
5,208,0,35,0,4,5,5,4,5,4,4,4,5,5,5,5,5,500,9,10,3,10,4,4,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
5,1725,14,44,1,4,3,2,4,4,4,3,4,2,4,4,2,4,500,8,8,2,9,5,3,4,2,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
6,2443,68,56,0,3,1,2,4,3,5,1,2,1,3,3,4,5,1000,7,10,4,10,4,3,3,4,4,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
3,204,51,35,0,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,10,3,10,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1,701,40,42,0,4,4,1,5,5,5,2,4,1,3,4,4,4,400,7,7,3,8,4,3,4,3,4,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4,2500,56,37,0,3,3,3,2,3,4,2,1,5,3,5,3,2,100,10,3,2,10,3,5,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0
2,1253,14,38,1,4,4,4,4,3,4,3,4,4,4,3,3,4,150,5,8,6,8,4,5,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0
7,2501,64,27,1,4,5,2,5,5,4,2,3,1,5,1,2,5,300,8,6,2,8,5,4,3,1,4,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5,207,54,35,0,5,5,5,5,5,5,5,5,5,5,5,5,2,5,10,10,3,10,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
3,3242,83,40,0,1,4,4,4,4,5,4,4,5,5,5,4,5,500,8,7,2,9,4,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0
6,314,0,24,1,5,4,4,5,5,5,4,5,5,4,5,5,5,1000,10,10,1,10,5,4,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1,2007,43,35,0,4,4,5,5,4,5,5,4,4,5,4,5,4,1500,9,10,5,10,5,4,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
5,1944,44,47,0,4,4,4,4,5,5,3,5,3,5,4,3,4,500,8,9,4,9,5,5,4,4,5,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
7,1431,17,35,1,5,5,1,4,5,5,1,4,4,5,5,2,4,600,10,7,4,9,5,5,4,5,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
3,183,58,30,0,4,5,1,5,5,2,1,5,1,3,5,5,1,0,10,5,4,10,1,5,1,3,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
2,1512,1,43,0,4,4,3,5,3,5,3,3,5,4,4,4,4,200,6,9,2,6,4,3,3,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0
7,2182,33,41,0,5,5,5,4,4,4,4,4,4,5,5,5,5,600,10,9,0,8,5,4,5,4,5,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2,2222,12,51,0,4,4,4,4,4,5,5,4,5,5,4,4,5,1200,9,7,4,10,4,5,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0
4,683,65,32,0,1,3,5,3,3,3,1,5,2,1,5,5,1,100,6,5,1,6,3,4,1,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
3,2699,34,41,1,4,5,1,5,4,5,4,4,4,4,5,4,4,1100,8,9,5,9,4,2,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
1,1536,18,47,1,4,4,1,5,5,5,5,3,5,4,1,5,4,100,10,10,1,10,5,4,5,5,4,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
5,3,0,36,0,4,4,3,5,4,5,3,3,3,4,5,3,4,700,9,8,2,10,5,4,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0
6,6,0,35,0,5,5,5,5,5,5,5,5,5,4,4,5,5,800,10,9,6,10,5,5,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0
5,2573,63,29,0,4,3,4,4,4,4,4,4,4,3,4,5,1,0,5,3,0,8,2,4,2,3,4,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
2,726,0,35,0,4,4,4,5,4,5,5,5,5,4,5,5,4,500,10,9,2,10,5,5,4,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0
1,2527,32,41,0,5,3,4,3,4,5,5,4,4,4,5,4,4,500,8,9,4,8,3,4,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3,203,34,35,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,3,10,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
7,1880,90,37,0,4,4,1,4,4,3,2,4,2,1,5,2,4,200,9,5,4,9,1,4,1,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1
6,1411,41,46,0,4,2,5,4,3,5,5,4,5,2,4,3,4,800,3,5,3,4,4,3,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
5,2380,5,36,1,4,4,4,4,3,4,4,4,3,4,3,4,4,1000,9,9,5,8,3,3,4,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
4,2210,32,28,0,5,5,5,3,4,3,4,4,3,5,5,4,5,1500,8,10,6,7,4,3,5,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0
7,17,0,35,0,5,4,5,5,4,5,5,4,5,5,5,5,5,19,10,10,5,10,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
3,1101,68,59,0,4,2,2,2,2,4,3,1,5,4,4,5,1,100,8,3,2,9,4,2,3,4,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,227,32,35,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,3,10,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
6,983,33,52,0,5,4,5,3,5,3,5,4,3,3,4,4,4,1000,8,7,6,9,5,4,3,3,4,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3,459,58,25,0,4,4,4,3,3,3,3,5,5,4,4,2,2,1500,5,7,5,9,5,4,3,2,3,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
4,1000,18,34,0,5,5,5,5,5,4,4,4,4,4,5,1,5,1600,9,9,1,9,4,4,4,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0
2,1397,55,40,0,4,4,3,4,4,4,4,4,2,4,4,4,5,750,8,9,2,8,4,3,4,4,4,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
5,1428,39,44,1,4,4,4,3,4,5,4,4,2,4,3,4,4,500,7,6,6,7,4,4,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0
7,68,20,29,0,4,3,2,4,3,2,2,3,2,2,2,5,2,1600,6,7,4,7,4,2,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
5,1101,73,35,0,5,4,5,4,4,4,4,4,5,5,5,4,5,1600,9,9,3,9,5,4,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
1,555,18,33,0,4,5,4,4,4,4,4,3,4,4,3,4,3,1200,9,8,1,8,4,4,5,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
2,2919,80,33,0,4,4,1,4,4,4,1,4,1,5,5,1,4,500,9,6,4,9,4,5,2,2,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0
6,2592,54,26,0,4,1,3,5,4,4,5,1,4,1,4,3,3,1000,6,6,2,3,5,5,1,3,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4,1899,46,37,1,4,5,5,5,4,5,4,4,4,4,4,4,4,1000,9,10,6,9,4,5,4,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0
7,241,45,30,0,4,2,2,4,3,4,3,4,2,3,3,4,3,500,10,10,1,10,4,2,3,3,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5,1000,51,35,0,5,4,4,5,5,5,5,5,5,4,4,4,4,1600,9,9,2,9,5,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
3,120,0,32,0,4,4,3,4,3,2,4,3,3,4,3,4,5,600,7,8,4,7,4,5,5,4,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
7,36,10,28,0,4,3,2,4,3,2,3,3,2,4,2,3,3,1600,8,6,4,7,2,3,3,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
1,556,50,30,1,5,4,2,3,4,3,5,4,3,4,4,4,4,800,9,9,4,7,3,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,2000,67,34,0,4,4,1,4,4,1,2,4,1,1,4,4,5,200,6,8,4,8,4,2,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0
2,606,49,34,1,5,4,3,4,3,4,3,2,3,3,4,4,5,500,9,7,4,7,5,3,4,3,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2,2502,41,40,1,5,3,3,4,3,4,2,4,4,3,3,3,2,800,8,5,4,7,4,3,4,3,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
1,2347,50,55,1,4,4,2,2,4,5,5,2,1,4,5,5,4,200,10,10,0,5,5,4,5,3,2,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,2218,43,40,1,4,2,4,3,4,2,4,3,3,2,4,3,4,800,8,7,4,9,4,3,4,4,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5,2199,63,25,0,4,5,5,5,1,3,3,4,3,2,3,1,3,800,1,3,3,5,3,1,2,1,2,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
6,1703,45,31,0,4,2,1,1,3,1,5,4,2,5,4,5,1,800,3,3,4,6,5,3,5,5,1,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
6,1045,29,38,0,5,3,3,4,4,3,5,5,5,3,4,4,5,1000,9,8,6,7,5,4,3,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3,2174,56,64,1,5,5,5,4,4,4,4,4,4,5,5,5,5,600,10,9,5,10,5,4,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0
1,2026,70,35,0,5,4,3,3,4,2,5,4,5,3,5,2,4,1600,9,9,3,8,2,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
7,1000,65,30,1,3,4,2,4,4,4,2,4,2,2,4,4,4,200,8,7,2,4,4,2,5,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
5,758,16,27,0,4,4,4,4,4,5,3,3,5,4,4,4,4,1500,9,8,4,9,4,3,4,4,3,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
4,1058,43,44,1,4,3,4,3,4,3,3,4,4,4,4,4,4,1000,8,6,2,8,4,3,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0
2,666,22,38,1,4,4,4,5,4,4,3,3,5,4,4,4,4,1200,9,8,2,9,4,3,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0
4,1253,1,29,0,4,3,2,5,5,5,1,3,2,4,5,3,4,500,8,7,1,8,4,5,3,5,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1,744,35,36,0,4,4,4,3,3,4,3,4,4,4,3,3,4,1000,7,8,2,7,4,3,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
6,11,0,35,0,5,5,5,5,5,5,5,4,5,5,4,5,5,800,10,10,2,10,5,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0
3,846,29,40,1,4,2,2,5,5,3,3,3,3,4,4,4,4,12,6,9,4,8,3,2,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0
7,1921,58,28,1,4,5,5,5,4,5,4,4,4,4,4,4,4,1000,10,9,6,10,4,5,4,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1
5,2128,33,55,0,4,5,4,5,4,3,5,4,2,2,5,4,2,125,10,7,5,10,2,4,2,4,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
1,2306,42,33,0,5,4,2,3,3,4,3,3,3,4,2,3,2,1000,7,6,4,8,4,3,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0
6,775,27,29,0,4,5,4,3,4,3,4,4,4,4,3,4,4,100,8,8,5,7,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0
7,2934,54,29,1,4,3,4,3,4,5,3,3,4,4,5,3,4,1500,4,7,5,5,4,4,3,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
4,2021,41,25,0,4,2,4,4,2,4,3,3,4,3,3,5,2,50,9,4,2,7,4,2,3,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
2,1000,35,41,1,5,4,5,3,4,4,4,4,5,4,4,3,3,500,8,6,4,9,3,4,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,0
3,1919,1,55,0,4,4,4,4,5,3,3,4,2,2,4,4,4,1200,4,5,2,5,3,2,3,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0
3,2638,54,35,0,5,2,4,3,5,3,3,3,1,5,3,5,3,800,8,9,2,8,4,3,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0
5,2190,46,30,0,4,4,4,4,3,5,5,4,5,5,5,3,3,564,6,9,3,10,3,5,4,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0
1,1855,37,29,0,5,4,4,3,3,5,1,3,3,5,4,4,4,600,9,9,6,9,5,4,4,5,4,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,2115,13,25,0,4,2,2,5,3,4,3,4,4,5,4,3,3,400,5,7,2,8,3,4,5,4,4,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6,500,64,28,1,5,4,5,5,3,4,3,4,5,4,4,5,4,1500,8,6,4,7,4,3,5,4,3,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
7,1844,55,54,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1000,8,8,5,8,4,4,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1
3,300,20,25,1,4,4,2,4,4,4,3,3,4,4,3,3,3,600,7,7,4,9,3,4,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0
5,1654,25,45,0,4,5,4,3,4,4,4,3,4,4,4,5,5,600,8,10,2,9,4,4,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0
4,2108,59,52,0,4,4,3,3,4,4,4,2,4,3,5,5,1,800,8,10,4,7,3,5,4,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6,2116,39,39,0,4,4,5,3,3,3,3,3,3,5,4,4,4,800,9,8,4,8,4,3,5,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0
7,1983,0,29,1,4,2,3,5,3,2,3,3,1,4,2,1,4,100,0,1,1,3,3,2,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,2230,53,35,0,4,4,5,4,3,3,3,5,5,3,3,4,5,800,10,8,4,9,4,3,5,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0
3,2021,61,27,0,3,4,4,3,4,4,1,4,4,1,5,4,2,25,9,5,5,10,2,4,1,2,5,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
5,1780,1,44,1,4,5,5,4,5,4,5,5,5,5,4,4,4,1000,9,6,1,9,4,5,4,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0
7,2112,73,41,0,5,5,4,4,5,4,5,5,4,3,5,5,5,1000,10,8,6,10,5,5,4,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1713,50,40,0,5,3,3,4,4,4,3,4,4,5,4,3,4,1000,9,8,1,8,5,4,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0
2,2510,56,25,1,5,4,4,5,3,3,4,4,3,5,4,4,3,1000,9,8,5,9,4,3,4,3,4,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
4,2100,83,53,0,4,5,1,5,5,4,4,4,2,1,4,4,2,200,10,7,4,8,2,4,1,4,4,4,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
1,2302,52,41,1,4,4,3,4,3,4,3,2,4,2,4,2,4,50,6,2,2,9,4,2,3,4,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0
2,1623,20,35,0,5,4,1,4,2,4,2,3,1,4,1,3,5,500,10,10,1,10,5,4,3,3,4,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5,2070,65,40,1,5,4,1,5,5,4,2,3,3,2,4,3,4,600,8,6,5,10,4,5,3,4,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0
7,201,4,34,0,4,5,2,5,5,4,3,5,2,5,3,3,2,0,0,10,0,5,4,3,4,4,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
4,1688,19,41,0,4,5,1,5,5,3,2,3,3,4,4,4,3,600,7,2,6,10,2,3,2,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
3,1412,36,44,0,5,5,5,4,4,4,4,4,4,5,5,5,5,1000,10,9,4,10,5,4,5,4,5,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
6,3005,83,41,0,1,5,3,5,5,3,5,5,1,1,5,1,5,160,10,0,6,10,1,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
7,1501,58,34,0,5,5,3,5,5,5,5,5,4,4,5,4,3,1000,9,10,5,9,4,5,3,5,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
6,2181,60,51,0,1,5,1,4,5,2,4,5,1,1,2,4,2,800,10,3,5,9,4,2,4,5,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
4,2471,87,36,1,3,4,2,4,4,3,2,4,2,2,4,3,4,0,6,6,2,9,2,4,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0
2,2116,58,27,0,4,4,5,5,3,5,3,3,5,4,4,4,4,600,9,10,4,9,4,5,4,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0
5,576,0,40,0,4,3,2,3,3,4,2,4,4,4,4,3,3,500,5,8,4,7,3,4,4,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0
3,2359,49,59,0,5,4,1,4,5,4,1,5,1,2,5,4,2,160,9,8,2,5,4,5,1,3,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
3,1001,1,41,0,5,4,5,5,4,5,5,4,5,4,5,4,4,700,9,10,4,7,4,5,4,3,4,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
6,2720,60,45,1,5,4,2,4,4,4,1,3,4,1,4,2,4,100,10,2,4,10,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0
7,939,5,40,1,5,5,4,4,5,5,5,4,4,5,4,4,4,1000,9,7,4,9,5,3,4,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1
1,2592,42,40,1,4,5,2,5,5,5,4,5,2,5,5,4,5,750,10,8,3,6,5,4,4,4,5,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
4,1752,36,77,0,3,4,1,4,5,4,2,4,1,2,5,4,3,200,9,5,5,10,4,2,3,4,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0
5,3047,60,40,0,5,5,2,5,4,5,3,4,1,4,4,4,4,0,10,10,6,10,5,4,1,4,5,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2,2462,1,40,1,5,2,3,2,5,5,5,4,3,4,4,4,4,1000,8,6,4,9,4,5,3,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0
1,1900,1,25,0,3,4,5,4,5,5,5,5,5,5,5,5,5,1000,10,10,3,10,5,5,5,5,5,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
